,word,freq,probability
977,send us,660,0.000278762
978,like know,659,0.000278339
979,couldnt get,659,0.000278339
980,ill check,659,0.000278339
981,take advantage,659,0.000278339
982,take away,659,0.000278339
983,phone call,659,0.000278339
984,nothing else,658,0.000277917
985,much appreciated,658,0.000277917
986,today good,657,0.000277495
987,im even,657,0.000277495
988,day tomorrow,657,0.000277495
989,one point,656,0.000277072
990,came across,656,0.000277072
991,us today,656,0.000277072
992,live music,656,0.000277072
993,just woke,655,0.00027665
994,little time,655,0.00027665
995,birthday party,655,0.00027665
996,really wanted,654,0.000276228
997,time now,653,0.000275805
998,can talk,653,0.000275805
999,will know,653,0.000275805
1000,looks great,653,0.000275805
1001,looks good,651,0.00027496
1002,us get,651,0.00027496
1003,middle school,651,0.00027496
1004,follow love,651,0.00027496
1005,patricks day,650,0.000274538
1006,went well,650,0.000274538
1007,makes happy,650,0.000274538
1008,still got,650,0.000274538
1009,contact us,649,0.000274116
1010,welcome twitter,649,0.000274116
1011,getting back,648,0.000273693
1012,day get,648,0.000273693
1013,need stop,648,0.000273693
1014,second time,647,0.000273271
1015,oh gosh,646,0.000272849
1016,make great,646,0.000272849
1017,great game,646,0.000272849
1018,many ways,645,0.000272426
1019,lets hope,644,0.000272004
1020,several times,644,0.000272004
1021,lot time,644,0.000272004
1022,people need,644,0.000272004
1023,watching tv,644,0.000272004
1024,like u,644,0.000272004
1025,haha im,644,0.000272004
1026,wanna get,644,0.000272004
1027,sunday night,642,0.000271159
1028,hard get,642,0.000271159
1029,doesnt know,642,0.000271159
1030,u will,642,0.000271159
1031,never let,641,0.000270737
1032,highly recommend,641,0.000270737
1033,might get,641,0.000270737
1034,really think,641,0.000270737
1035,past years,639,0.000269892
1036,salt pepper,639,0.000269892
1037,whole lot,639,0.000269892
1038,one many,639,0.000269892
1039,love show,639,0.000269892
1040,long ago,638,0.00026947
1041,can now,638,0.00026947
1042,will open,637,0.000269047
1043,just good,636,0.000268625
1044,can work,636,0.000268625
1045,like think,635,0.000268203
1046,really excited,635,0.000268203
1047,glad enjoyed,635,0.000268203
1048,hope enjoyed,633,0.000267358
1049,dont hate,633,0.000267358
1050,just left,632,0.000266936
1051,please help,631,0.000266513
1052,star wars,629,0.000265668
1053,like said,629,0.000265668
1054,just case,628,0.000265246
1055,saturday morning,628,0.000265246
1056,today day,628,0.000265246
1057,like can,628,0.000265246
1058,gay marriage,628,0.000265246
1059,see tomorrow,628,0.000265246
1060,stay home,627,0.000264824
1061,road trip,627,0.000264824
1062,know going,626,0.000264401
1063,keep eye,626,0.000264401
1064,wall street,625,0.000263979
1065,get right,625,0.000263979
1066,life good,624,0.000263557
1067,like little,624,0.000263557
1068,yeah thats,624,0.000263557
1069,next door,623,0.000263134
1070,wait til,623,0.000263134
1071,big day,622,0.000262712
1072,try make,621,0.000262289
1073,ya know,621,0.000262289
1074,will become,621,0.000262289
1075,president obama,621,0.000262289
1076,blah blah,621,0.000262289
1077,love one,620,0.000261867
1078,every morning,620,0.000261867
1079,monday night,620,0.000261867
1080,good point,620,0.000261867
1081,didnt make,619,0.000261445
1082,morning everyone,619,0.000261445
1083,youre gonna,619,0.000261445
1084,even get,618,0.000261022
1085,work day,617,0.0002606
1086,one first,617,0.0002606
1087,new friends,616,0.000260178
1088,just see,616,0.000260178
1089,thanks rts,616,0.000260178
1090,day long,615,0.000259755
1091,farmers market,615,0.000259755
1092,maybe will,614,0.000259333
1093,wish luck,614,0.000259333
1094,much needed,614,0.000259333
1095,now go,613,0.000258911
1096,better get,613,0.000258911
1097,u just,612,0.000258488
1098,make good,611,0.000258066
1099,didnt realize,611,0.000258066
1100,day school,611,0.000258066
1101,fall love,610,0.000257643
1102,steve jobs,610,0.000257643
1103,still going,610,0.000257643
1104,around house,609,0.000257221
1105,havent heard,609,0.000257221
1106,will change,609,0.000257221
1107,bad news,609,0.000257221
1108,need start,608,0.000256799
1109,first two,608,0.000256799
1110,th pm,607,0.000256376
1111,make us,606,0.000255954
1112,six months,606,0.000255954
1113,many thanks,606,0.000255954
1114,dont ever,605,0.000255532
1115,people love,605,0.000255532
1116,first half,605,0.000255532
1117,things happen,605,0.000255532
1118,say love,605,0.000255532
1119,past week,604,0.000255109
1120,coming home,604,0.000255109
1121,still waiting,603,0.000254687
1122,need find,603,0.000254687
1123,im coming,603,0.000254687
1124,doesnt seem,602,0.000254265
1125,one else,602,0.000254265
1126,didnt go,602,0.000254265
1127,happy bday,602,0.000254265
1128,ive made,600,0.00025342
1129,just really,600,0.00025342
1130,day week,600,0.00025342
1131,one hour,599,0.000252997
1132,find something,599,0.000252997
1133,number one,599,0.000252997
1134,im big,599,0.000252997
1135,american idol,599,0.000252997
1136,red sox,599,0.000252997
1137,like people,598,0.000252575
1138,never got,598,0.000252575
1139,press release,598,0.000252575
1140,doesnt want,597,0.000252153
1141,like really,597,0.000252153
1142,nice day,597,0.000252153
1143,last days,596,0.00025173
1144,kansas city,596,0.00025173
1145,first round,595,0.000251308
1146,one side,594,0.000250886
1147,im following,594,0.000250886
1148,pretty awesome,593,0.000250463
1149,hey im,593,0.000250463
1150,dont look,593,0.000250463
1151,school today,593,0.000250463
1152,can start,592,0.000250041
1153,good just,592,0.000250041
1154,next season,592,0.000250041
1155,yes rt,592,0.000250041
1156,next days,591,0.000249618
1157,time start,591,0.000249618
1158,young people,590,0.000249196
1159,s s,590,0.000249196
1160,hopefully will,590,0.000249196
1161,can really,590,0.000249196
1162,now cant,590,0.000249196
1163,im making,589,0.000248774
1164,ready get,589,0.000248774
1165,lol u,589,0.000248774
1166,two months,588,0.000248351
1167,holiday season,588,0.000248351
1168,ill back,588,0.000248351
1169,keep posted,588,0.000248351
1170,see tonight,588,0.000248351
1171,got good,587,0.000247929
1172,get know,587,0.000247929
1173,like something,587,0.000247929
1174,feel way,587,0.000247929
1175,day can,587,0.000247929
1176,just sayin,587,0.000247929
1177,want take,586,0.000247507
1178,youll get,586,0.000247507
1179,passed away,585,0.000247084
1180,dont mean,585,0.000247084
1181,best day,585,0.000247084
1182,u cant,585,0.000247084
1183,just take,584,0.000246662
1184,go check,584,0.000246662
1185,following back,584,0.000246662
1186,life will,584,0.000246662
1187,rt good,582,0.000245817
1188,people make,581,0.000245395
1189,ill tell,580,0.000244972
1190,think one,580,0.000244972
1191,good people,580,0.000244972
1192,going good,580,0.000244972
1193,know well,579,0.00024455
1194,ok im,579,0.00024455
1195,love like,579,0.00024455
1196,make happy,579,0.00024455
1197,one things,578,0.000244128
1198,just took,578,0.000244128
1199,can bring,578,0.000244128
1200,like get,578,0.000244128
1201,time since,578,0.000244128
1202,years eve,578,0.000244128
1203,everyone came,578,0.000244128
1204,home work,577,0.000243705
1205,working new,577,0.000243705
1206,day everyone,577,0.000243705
1207,take back,576,0.000243283
1208,tell u,576,0.000243283
1209,ten years,575,0.000242861
1210,several years,575,0.000242861
1211,sure im,575,0.000242861
1212,first year,575,0.000242861
1213,joining us,575,0.000242861
1214,get enough,574,0.000242438
1215,early s,574,0.000242438
1216,couple hours,574,0.000242438
1217,get paid,574,0.000242438
1218,much can,574,0.000242438
1219,thursday night,572,0.000241594
1220,two things,572,0.000241594
1221,im jealous,572,0.000241594
1222,fell asleep,571,0.000241171
1223,one just,571,0.000241171
1224,just kidding,571,0.000241171
1225,will end,571,0.000241171
1226,school year,570,0.000240749
1227,thats true,570,0.000240749
1228,good friends,570,0.000240749
1229,something wrong,570,0.000240749
1230,really know,570,0.000240749
1231,whitney houston,570,0.000240749
1232,tell friends,570,0.000240749
1233,going start,569,0.000240326
1234,just didnt,569,0.000240326
1235,get much,568,0.000239904
1236,heart attack,568,0.000239904
1237,youre still,566,0.000239059
1238,right thing,566,0.000239059
1239,thats one,565,0.000238637
1240,can someone,565,0.000238637
1241,get way,565,0.000238637
1242,didnt really,564,0.000238215
1243,must say,564,0.000238215
1244,huge fan,563,0.000237792
1245,need one,563,0.000237792
1246,cant just,563,0.000237792
1247,th th,563,0.000237792
1248,ive just,562,0.00023737
1249,pm pm,562,0.00023737
1250,always love,562,0.00023737
1251,two people,562,0.00023737
1252,visit us,562,0.00023737
1253,please rt,562,0.00023737
1254,awesome thanks,561,0.000236948
1255,people follow,561,0.000236948
1256,thanks stopping,560,0.000236525
1257,want talk,560,0.000236525
1258,oh im,560,0.000236525
1259,back day,560,0.000236525
1260,though im,560,0.000236525
1261,walk away,559,0.000236103
1262,still havent,559,0.000236103
1263,start new,559,0.000236103
1264,couple months,559,0.000236103
1265,want say,559,0.000236103
1266,follow twitter,559,0.000236103
1267,dont use,559,0.000236103
1268,always get,559,0.000236103
1269,youre looking,558,0.00023568
1270,get go,558,0.00023568
1271,see many,558,0.00023568
1272,ill send,557,0.000235258
1273,year will,557,0.000235258
1274,know many,557,0.000235258
1275,fell love,557,0.000235258
1276,welcome new,557,0.000235258
1277,im home,556,0.000234836
1278,work together,556,0.000234836
1279,young man,556,0.000234836
1280,going sleep,556,0.000234836
1281,theres always,555,0.000234413
1282,thats pretty,555,0.000234413
1283,gonna make,555,0.000234413
1284,great meet,555,0.000234413
1285,wont get,554,0.000233991
1286,hope like,554,0.000233991
1287,will great,554,0.000233991
1288,go go,554,0.000233991
1289,can call,553,0.000233569
1290,im little,553,0.000233569
1291,just met,553,0.000233569
1292,new website,552,0.000233146
1293,needless say,552,0.000233146
1294,little things,552,0.000233146
1295,still working,552,0.000233146
1296,walking around,552,0.000233146
1297,take pictures,552,0.000233146
1298,anyone can,552,0.000233146
1299,bad thing,552,0.000233146
1300,please email,551,0.000232724
1301,tweet us,551,0.000232724
1302,seemed like,550,0.000232301
1303,never ever,550,0.000232301
1304,theres one,549,0.000231879
1305,got see,549,0.000231879
1306,please stop,549,0.000231879
1307,told us,548,0.000231457
1308,get used,548,0.000231457
1309,made feel,548,0.000231457
1310,back sleep,548,0.000231457
1311,quite bit,548,0.000231457
1312,things life,547,0.000231034
1313,will send,547,0.000231034
1314,loved ones,547,0.000231034
1315,just hit,547,0.000231034
1316,keep us,547,0.000231034
1317,great news,547,0.000231034
1318,just fine,546,0.000230612
1319,let get,546,0.000230612
1320,need followers,546,0.000230612
1321,wanted go,544,0.000229767
1322,getting better,544,0.000229767
1323,didnt work,544,0.000229767
1324,days left,544,0.000229767
1325,making sure,543,0.000229345
1326,monday morning,543,0.000229345
1327,south carolina,543,0.000229345
1328,get excited,543,0.000229345
1329,glad youre,543,0.000229345
1330,think may,542,0.000228923
1331,got done,542,0.000228923
1332,theres something,541,0.0002285
1333,day love,541,0.0002285
1334,make look,541,0.0002285
1335,gave us,541,0.0002285
1336,later today,541,0.0002285
1337,glad like,541,0.0002285
1338,im way,540,0.000228078
1339,sunday morning,540,0.000228078
1340,say anything,540,0.000228078
1341,july th,540,0.000228078
1342,back please,540,0.000228078
1343,send email,540,0.000228078
1344,nice work,540,0.000228078
1345,man im,540,0.000228078
1346,thanks im,540,0.000228078
1347,yes will,539,0.000227655
1348,get real,539,0.000227655
1349,im scared,539,0.000227655
1350,better way,539,0.000227655
1351,know ill,539,0.000227655
1352,love people,539,0.000227655
1353,dont talk,539,0.000227655
1354,us can,538,0.000227233
1355,can found,538,0.000227233
1356,get little,538,0.000227233
1357,just give,538,0.000227233
1358,still get,538,0.000227233
1359,rest day,538,0.000227233
1360,time last,538,0.000227233
1361,baby girl,538,0.000227233
1362,supreme court,537,0.000226811
1363,time ive,537,0.000226811
1364,dont ask,536,0.000226388
1365,think time,536,0.000226388
1366,credit card,535,0.000225966
1367,know better,535,0.000225966
1368,way better,535,0.000225966
1369,today great,535,0.000225966
1370,get job,534,0.000225544
1371,might want,534,0.000225544
1372,ever heard,533,0.000225121
1373,say dont,533,0.000225121
1374,enough time,533,0.000225121
1375,five minutes,533,0.000225121
1376,dont work,533,0.000225121
1377,know get,532,0.000224699
1378,may need,532,0.000224699
1379,new england,532,0.000224699
1380,yes can,532,0.000224699
1381,youll never,532,0.000224699
1382,im guessing,532,0.000224699
1383,thats really,532,0.000224699
1384,going home,532,0.000224699
1385,rt think,532,0.000224699
1386,last post,531,0.000224277
1387,friend mine,531,0.000224277
1388,full time,530,0.000223854
1389,like will,530,0.000223854
1390,well good,530,0.000223854
1391,profile pic,530,0.000223854
1392,weight loss,529,0.000223432
1393,doesnt like,529,0.000223432
1394,please come,529,0.000223432
1395,last name,529,0.000223432
1396,almost done,529,0.000223432
1397,email us,529,0.000223432
1398,three weeks,528,0.000223009
1399,tonight im,528,0.000223009
1400,god will,527,0.000222587
1401,cream cheese,526,0.000222165
1402,time can,526,0.000222165
1403,web site,525,0.000221742
1404,photo shoot,525,0.000221742
1405,smell like,525,0.000221742
1406,sounds great,525,0.000221742
1407,doesnt even,524,0.00022132
1408,can watch,524,0.00022132
1409,like last,524,0.00022132
1410,thats like,524,0.00022132
1411,need something,524,0.00022132
1412,wanted say,524,0.00022132
1413,earth day,523,0.000220898
1414,many different,522,0.000220475
1415,preheat oven,522,0.000220475
1416,just thinking,522,0.000220475
1417,dont love,522,0.000220475
1418,uh oh,522,0.000220475
1419,favorite song,521,0.000220053
1420,city council,521,0.000220053
1421,will show,521,0.000220053
1422,u go,521,0.000220053
1423,dining room,520,0.00021963
1424,can look,520,0.00021963
1425,one ever,519,0.000219208
1426,mad men,518,0.000218786
1427,go wrong,518,0.000218786
1428,whole new,518,0.000218786
1429,can add,518,0.000218786
1430,know someone,518,0.000218786
1431,second half,518,0.000218786
1432,absolutely love,517,0.000218363
1433,just look,517,0.000218363
1434,youll see,517,0.000218363
1435,happy st,517,0.000218363
1436,now back,517,0.000218363
1437,like much,517,0.000218363
1438,will play,517,0.000218363
1439,whole time,517,0.000218363
1440,just gonna,517,0.000218363
1441,thanks guys,517,0.000218363
1442,two three,516,0.000217941
1443,love can,516,0.000217941
1444,us will,516,0.000217941
1445,u love,516,0.000217941
1446,thing can,516,0.000217941
1447,omg im,516,0.000217941
1448,may may,515,0.000217519
1449,new things,515,0.000217519
1450,can easily,515,0.000217519
1451,one big,515,0.000217519
1452,get follow,515,0.000217519
1453,one us,515,0.000217519
1454,oh ok,515,0.000217519
1455,think know,514,0.000217096
1456,yes know,514,0.000217096
1457,little boy,514,0.000217096
1458,life just,514,0.000217096
1459,know mean,514,0.000217096
1460,dont follow,514,0.000217096
1461,just wait,514,0.000217096
1462,can used,512,0.000216252
1463,will now,512,0.000216252
1464,im loving,512,0.000216252
1465,rt u,512,0.000216252
1466,just hope,511,0.000215829
1467,oh thats,511,0.000215829
1468,rt want,511,0.000215829
1469,long term,510,0.000215407
1470,thats funny,510,0.000215407
1471,facebook twitter,510,0.000215407
1472,world war,510,0.000215407
1473,hey just,510,0.000215407
1474,hope dont,509,0.000214984
1475,still trying,509,0.000214984
1476,hey hey,509,0.000214984
1477,now ive,508,0.000214562
1478,family members,508,0.000214562
1479,many many,508,0.000214562
1480,yeah know,508,0.000214562
1481,now want,507,0.00021414
1482,didnt take,507,0.00021414
1483,lets talk,507,0.00021414
1484,im bout,507,0.00021414
1485,can anyone,506,0.000213717
1486,youre one,506,0.000213717
1487,life like,506,0.000213717
1488,will check,506,0.000213717
1489,day life,505,0.000213295
1490,really wish,505,0.000213295
1491,sorry im,505,0.000213295
1492,day going,505,0.000213295
1493,taking care,504,0.000212873
1494,since im,504,0.000212873
1495,im mad,504,0.000212873
1496,things dont,503,0.00021245
1497,last couple,503,0.00021245
1498,like like,503,0.00021245
1499,will likely,503,0.00021245
1500,ive read,503,0.00021245
1501,new mexico,503,0.00021245
1502,new home,502,0.000212028
1503,friday th,501,0.000211606
1504,next years,501,0.000211606
1505,woo hoo,501,0.000211606
1506,back time,501,0.000211606
1507,get mad,501,0.000211606
1508,breaking news,501,0.000211606
1509,just ask,500,0.000211183
1510,now youre,500,0.000211183
1511,know ive,500,0.000211183
1512,someone elses,500,0.000211183
1513,youre good,500,0.000211183
1514,miss much,500,0.000211183
1515,civil war,499,0.000210761
1516,right next,499,0.000210761
1517,two different,498,0.000210338
1518,also like,498,0.000210338
1519,running around,498,0.000210338
1520,take long,498,0.000210338
1521,ive already,497,0.000209916
1522,cup coffee,497,0.000209916
1523,like man,497,0.000209916
1524,enjoy day,497,0.000209916
1525,spent time,497,0.000209916
1526,please send,497,0.000209916
1527,text back,497,0.000209916
1528,totally agree,497,0.000209916
1529,haha yeah,497,0.000209916
1530,will available,496,0.000209494
1531,feeling better,496,0.000209494
1532,glad liked,496,0.000209494
1533,able make,495,0.000209071
1534,chocolate chip,495,0.000209071
1535,just called,495,0.000209071
1536,real world,495,0.000209071
1537,taking time,494,0.000208649
1538,may just,494,0.000208649
1539,will last,494,0.000208649
1540,now think,494,0.000208649
1541,near future,494,0.000208649
1542,get married,494,0.000208649
1543,follow u,494,0.000208649
1544,st time,494,0.000208649
1545,one word,493,0.000208227
1546,like old,493,0.000208227
1547,im great,493,0.000208227
1548,know anyone,493,0.000208227
1549,get money,493,0.000208227
1550,many us,492,0.000207804
1551,time around,492,0.000207804
1552,time come,492,0.000207804
1553,see guys,492,0.000207804
1554,going happen,491,0.000207382
1555,need see,491,0.000207382
1556,need take,491,0.000207382
1557,love will,490,0.000206959
1558,like fun,490,0.000206959
1559,great one,490,0.000206959
1560,way make,490,0.000206959
1561,show love,490,0.000206959
1562,know thats,489,0.000206537
1563,almost every,489,0.000206537
1564,week im,489,0.000206537
1565,across street,489,0.000206537
1566,lol thats,489,0.000206537
1567,lol love,489,0.000206537
1568,u still,489,0.000206537
1569,like someone,488,0.000206115
1570,will receive,488,0.000206115
1571,im wearing,488,0.000206115
1572,ive learned,488,0.000206115
1573,take picture,488,0.000206115
1574,hard believe,488,0.000206115
1575,new phone,488,0.000206115
1576,work work,488,0.000206115
1577,taco bell,488,0.000206115
1578,get get,487,0.000205692
1579,wanted make,487,0.000205692
1580,love just,487,0.000205692
1581,youll find,487,0.000205692
1582,can handle,487,0.000205692
1583,find one,487,0.000205692
1584,whole world,486,0.00020527
1585,see people,486,0.00020527
1586,great place,486,0.00020527
1587,people really,486,0.00020527
1588,stay away,485,0.000204848
1589,got great,485,0.000204848
1590,tonight will,485,0.000204848
1591,whos going,484,0.000204425
1592,im sad,484,0.000204425
1593,see im,484,0.000204425
1594,never say,484,0.000204425
1595,stuck head,484,0.000204425
1596,time think,483,0.000204003
1597,last summer,483,0.000204003
1598,can eat,483,0.000204003
1599,follow will,483,0.000204003
1600,think going,482,0.000203581
1601,make better,482,0.000203581
1602,decided go,481,0.000203158
1603,th july,481,0.000203158
1604,ron paul,481,0.000203158
1605,going work,481,0.000203158
1606,hard find,481,0.000203158
1607,cute little,480,0.000202736
1608,christmas eve,480,0.000202736
1609,really looking,480,0.000202736
1610,can actually,480,0.000202736
1611,want give,480,0.000202736
1612,get something,480,0.000202736
1613,film festival,480,0.000202736
1614,ill follow,480,0.000202736
1615,great stuff,479,0.000202313
1616,rt hey,479,0.000202313
1617,bake minutes,478,0.000201891
1618,first step,478,0.000201891
1619,can stop,478,0.000201891
1620,memorial day,478,0.000201891
1621,pm est,478,0.000201891
1622,human rights,478,0.000201891
1623,oh wow,478,0.000201891
1624,just ate,478,0.000201891
1625,wanted see,477,0.000201469
1626,happy see,477,0.000201469
1627,now available,477,0.000201469
1628,got work,477,0.000201469
1629,bay area,477,0.000201469
1630,whats happening,477,0.000201469
1631,good food,477,0.000201469
1632,front door,476,0.000201046
1633,hes going,476,0.000201046
1634,think good,476,0.000201046
1635,love im,476,0.000201046
1636,get wrong,476,0.000201046
1637,good weekend,476,0.000201046
1638,can wait,476,0.000201046
1639,hey everyone,476,0.000201046
1640,nothing better,475,0.000200624
1641,like many,475,0.000200624
1642,aint got,475,0.000200624
1643,new video,475,0.000200624
1644,past year,474,0.000200202
1645,never see,474,0.000200202
1646,hours sleep,474,0.000200202
1647,lol dont,474,0.000200202
1648,great new,474,0.000200202
1649,well know,473,0.000199779
1650,still think,473,0.000199779
1651,anything like,473,0.000199779
1652,play game,473,0.000199779
1653,rt can,473,0.000199779
1654,anyone want,472,0.000199357
1655,tell im,472,0.000199357
1656,big thanks,472,0.000199357
1657,thought might,471,0.000198935
1658,make life,471,0.000198935
1659,turn around,471,0.000198935
1660,love music,471,0.000198935
1661,leave alone,471,0.000198935
1662,days till,471,0.000198935
1663,need someone,471,0.000198935
1664,makes think,470,0.000198512
1665,still alive,470,0.000198512
1666,things just,470,0.000198512
1667,right time,470,0.000198512
1668,life can,470,0.000198512
1669,cant imagine,470,0.000198512
1670,well least,470,0.000198512
1671,time ago,470,0.000198512
1672,best wishes,470,0.000198512
1673,last season,470,0.000198512
1674,wow thats,470,0.000198512
1675,love rt,470,0.000198512
1676,couldnt find,469,0.00019809
1677,like every,469,0.00019809
1678,true love,469,0.00019809
1679,work well,469,0.00019809
1680,like lot,468,0.000197667
1681,much money,468,0.000197667
1682,stamp set,468,0.000197667
1683,much just,467,0.000197245
1684,love way,467,0.000197245
1685,maybe even,467,0.000197245
1686,will one,466,0.000196823
1687,hes got,466,0.000196823
1688,buy one,466,0.000196823
1689,get tickets,466,0.000196823
1690,need talk,464,0.000195978
1691,good hear,464,0.000195978
1692,im right,464,0.000195978
1693,well said,464,0.000195978
1694,ive found,463,0.000195556
1695,ive decided,463,0.000195556
1696,nothing can,463,0.000195556
1697,great people,463,0.000195556
1698,call maybe,463,0.000195556
1699,party tonight,463,0.000195556
1700,sweet dreams,463,0.000195556
1701,much less,462,0.000195133
1702,good music,462,0.000195133
1703,like thank,462,0.000195133
1704,lunch today,462,0.000195133
1705,said im,462,0.000195133
1706,nothing wrong,462,0.000195133
1707,just might,462,0.000195133
1708,can believe,462,0.000195133
1709,can even,461,0.000194711
1710,good im,461,0.000194711
1711,yet still,461,0.000194711
1712,people still,461,0.000194711
1713,just way,461,0.000194711
1714,think hes,460,0.000194289
1715,sure get,460,0.000194289
1716,get bed,460,0.000194289
1717,hope wonderful,460,0.000194289
1718,now lets,460,0.000194289
1719,may well,460,0.000194289
1720,next two,460,0.000194289
1721,hump day,460,0.000194289
1722,go way,459,0.000193866
1723,really liked,459,0.000193866
1724,time day,458,0.000193444
1725,feeling good,458,0.000193444
1726,thing ive,458,0.000193444
1727,never mind,458,0.000193444
1728,th street,458,0.000193444
1729,bad day,458,0.000193444
1730,u see,458,0.000193444
1731,just tell,457,0.000193021
1732,decided make,457,0.000193021
1733,please contact,457,0.000193021
1734,winner will,457,0.000193021
1735,yes sir,457,0.000193021
1736,just feel,456,0.000192599
1737,just gave,456,0.000192599
1738,way around,456,0.000192599
1739,starts pm,456,0.000192599
1740,looking new,456,0.000192599
1741,hes just,456,0.000192599
1742,come say,456,0.000192599
1743,days week,455,0.000192177
1744,bin laden,455,0.000192177
1745,today going,455,0.000192177
1746,can remember,454,0.000191754
1747,want something,454,0.000191754
1748,rest life,454,0.000191754
1749,take one,454,0.000191754
1750,perfect day,454,0.000191754
1751,love get,454,0.000191754
1752,like ive,454,0.000191754
1753,world series,454,0.000191754
1754,dinner tonight,454,0.000191754
1755,one love,454,0.000191754
1756,well now,453,0.000191332
1757,one favorites,453,0.000191332
1758,one good,453,0.000191332
1759,rt cant,453,0.000191332
1760,favorite part,452,0.00019091
1761,answer question,452,0.00019091
1762,one new,452,0.00019091
1763,get us,452,0.00019091
1764,like need,452,0.00019091
1765,many great,452,0.00019091
1766,like make,452,0.00019091
1767,acting like,451,0.000190487
1768,will live,451,0.000190487
1769,well guess,451,0.000190487
1770,ask questions,450,0.000190065
1771,make new,450,0.000190065
1772,get involved,450,0.000190065
1773,big things,450,0.000190065
1774,still time,450,0.000190065
1775,look great,450,0.000190065
1776,never knew,450,0.000190065
1777,smile face,450,0.000190065
1778,paying attention,450,0.000190065
1779,whole life,450,0.000190065
1780,april fools,450,0.000190065
1781,right side,449,0.000189642
1782,labor day,449,0.000189642
1783,will b,449,0.000189642
1784,just two,448,0.00018922
1785,really fun,448,0.00018922
1786,just wish,448,0.00018922
1787,cant keep,447,0.000188798
1788,happy happy,447,0.000188798
1789,let alone,447,0.000188798
1790,day now,447,0.000188798
1791,chris brown,447,0.000188798
1792,blog hop,446,0.000188375
1793,love good,446,0.000188375
1794,fathers day,446,0.000188375
1795,know now,445,0.000187953
1796,new blog,445,0.000187953
1797,get sleep,445,0.000187953
1798,day ever,445,0.000187953
1799,never go,445,0.000187953
1800,good game,445,0.000187953
1801,didnt say,444,0.000187531
1802,never met,444,0.000187531
1803,took place,444,0.000187531
1804,twitter facebook,444,0.000187531
1805,last thing,444,0.000187531
1806,change world,444,0.000187531
1807,lol know,444,0.000187531
1808,u much,444,0.000187531
1809,say yes,443,0.000187108
1810,just happened,443,0.000187108
1811,finally get,443,0.000187108
1812,get caught,443,0.000187108
1813,radio show,443,0.000187108
1814,today get,443,0.000187108
1815,save money,443,0.000187108
1816,jersey shore,443,0.000187108
1817,great event,443,0.000187108
1818,u say,443,0.000187108
1819,theres lot,442,0.000186686
1820,just doesnt,442,0.000186686
1821,past days,442,0.000186686
1822,end year,442,0.000186686
1823,walk around,442,0.000186686
1824,wanna know,442,0.000186686
1825,wont able,442,0.000186686
1826,sense humor,442,0.000186686
1827,awesome day,442,0.000186686
1828,first week,441,0.000186264
1829,going miss,441,0.000186264
1830,video games,441,0.000186264
1831,well can,440,0.000185841
1832,will good,439,0.000185419
1833,craft beer,439,0.000185419
1834,really get,439,0.000185419
1835,will put,439,0.000185419
1836,reading book,439,0.000185419
1837,everyone follow,439,0.000185419
1838,barack obama,438,0.000184996
1839,day two,438,0.000184996
1840,please check,438,0.000184996
1841,will stop,438,0.000184996
1842,know lol,438,0.000184996
1843,thank support,438,0.000184996
1844,never give,438,0.000184996
1845,things get,437,0.000184574
1846,theres much,437,0.000184574
1847,take nap,437,0.000184574
1848,wasnt sure,437,0.000184574
1849,got first,437,0.000184574
1850,like way,437,0.000184574
1851,york times,436,0.000184152
1852,day time,436,0.000184152
1853,today first,436,0.000184152
1854,got lot,436,0.000184152
1855,little one,436,0.000184152
1856,id never,436,0.000184152
1857,something different,435,0.000183729
1858,im sitting,435,0.000183729
1859,cant afford,434,0.000183307
1860,time got,434,0.000183307
1861,better now,434,0.000183307
1862,im fan,434,0.000183307
1863,make smile,434,0.000183307
1864,come across,434,0.000183307
1865,anything can,434,0.000183307
1866,want come,434,0.000183307
1867,now see,434,0.000183307
1868,well dont,433,0.000182885
1869,best can,433,0.000182885
1870,social networking,433,0.000182885
1871,doesnt look,433,0.000182885
1872,time take,432,0.000182462
1873,phone calls,432,0.000182462
1874,wait go,432,0.000182462
1875,like say,432,0.000182462
1876,rest us,432,0.000182462
1877,tomorrow pm,432,0.000182462
1878,pm today,432,0.000182462
1879,well worth,431,0.00018204
1880,need come,431,0.00018204
1881,tea party,431,0.00018204
1882,can live,431,0.00018204
1883,time today,431,0.00018204
1884,safe travels,431,0.00018204
1885,spreading word,431,0.00018204
1886,rt youre,431,0.00018204
1887,favorite things,430,0.000181618
1888,said dont,430,0.000181618
1889,three months,430,0.000181618
1890,past weekend,430,0.000181618
1891,sure ill,430,0.000181618
1892,breast cancer,429,0.000181195
1893,great food,429,0.000181195
1894,mom dad,429,0.000181195
1895,think people,429,0.000181195
1896,make something,429,0.000181195
1897,c u,429,0.000181195
1898,also used,428,0.000180773
1899,havent done,428,0.000180773
1900,can learn,428,0.000180773
1901,know really,428,0.000180773
1902,work im,428,0.000180773
1903,today tomorrow,428,0.000180773
1904,work week,427,0.00018035
1905,im never,427,0.00018035
1906,best time,426,0.000179928
1907,one hand,426,0.000179928
1908,thank thank,426,0.000179928
1909,meeting today,426,0.000179928
1910,time dont,425,0.000179506
1911,lady gaga,425,0.000179506
1912,make way,424,0.000179083
1913,late s,424,0.000179083
1914,make laugh,424,0.000179083
1915,will like,424,0.000179083
1916,will use,424,0.000179083
1917,fun day,424,0.000179083
